text;label
估计这五个王子公主之间要开始互相倾轧了，好戏才刚刚开始。😈;0
程岩这个性格，估计要吃亏了，太老实了，不适合争权夺利。🤦‍♀️;0
看到“电脑”二字，突然觉得程岩是个技术宅，有点带感。😎;2
这王父的旨意，简直是把孩子们扔进狼窝，优胜劣汰。😱;0
感觉罗兰.温布顿是第一个开始“黑化”的，为了王位，什么都干得出来。🔪;0
这种设定，容易写成“主角光环”无敌文，希望作者能好好把握。🙏;2
期待看到程岩如何利用自己的“特殊技能”在荒辟之地生存下去。💪;2
感觉这罗兰.温布顿就是个绿茶，表面上温婉可人，背地里心机深沉。🍵;0
这种“五年立储君”的设定，也太考验耐心了吧，换我肯定忍不住提前下手。😂;2
看到“荒辟之地”，脑子里自动浮现出各种土匪强盗和野兽。😨;0
感觉作者是想写一个反套路的故事，但能不能写好就看运气了。🤞;1
这种设定，很容易让读者带入，开始分析谁更有可能胜出。🤓;2
罗兰.温布顿，你给我记住了，等着我拆穿你的真面目！👊;0
感觉程岩的出现，是为了打破这种既定的权力格局吧？🤔;2
这灰堡之王，怕不是想看看谁能活到最后？简直是魔王！😈;0
这种设定，容易写成“宫斗”文，希望作者能多写一些治理国家的细节。📜;1
感觉程岩要被迫营业了，社恐也要硬着头皮社交了。😭;0
罗兰.温布顿，野心家！等着被主角打脸吧！😎;0
边陲镇也太惨了吧，这开局简直比开局死还难受！😭;0
五个王子里面没有比边陲镇还差的？作者是想说边陲镇是底吗？太真实了……;0
没有标准，不限制竞争？这绝对是宫斗剧的开端啊！🔪;0
暗杀！卧槽！这王室怕不是个修罗场啊！😂;0
王后卒！五年前就没了？！这王子孤立无援啊！;0
果然是黑暗封建时代，猎杀女巫这种操作太常见了吧……叹气。;0
穿成王子是起点高，但是没有母后庇护，这难度直接翻倍！;0
活下去最重要！先保住小命再说，封爵得地也是不错的选择。👍;2
想想也没错，当了国王又怎样？没有手机没有网络，活成土著而已。😂;2
黑死病！啊！想想都可怕！这日子没法过啊！;0
作者笔力不错，一下子就把这个世界的残酷性展现出来了。👏;2
果然是老套路，王子争夺王位，背后肯定暗流涌动。😒;0
感觉这个程岩要经历各种磨难才能活下去啊……心疼！;0
没有现代文明的加持，王子也不过是个高级农民罢了。😅;2
烧女巫？这都什么年代了！太野蛮了！😡;0
期待接下来的剧情，看看程岩如何在这个残酷的世界生存下去！🙏;2
边陲镇…听名字就感觉破败不堪。作者你这描写绝了！;0
感觉他当王子也逃不过“命运多舛”的flag啊。;0
灰堡之王的血脉…这个身份希望能够帮他度过难关。🙏;2
没网？没现代文明？这王子当的，跟苦行僧有什么区别！😂;2
感觉作者想表达对封建社会黑暗的批判？🤔;2
啧啧，这王室简直是吃人牙齿的！小心眼！;0
等等，王后五年前就死了，那谁在幕后操控这一切？;0
只有程岩一个人觉得当国王没啥前途吗？简直清醒！👍;2
感觉作者在暗示这个世界充满了阴谋诡计啊…有点刺激！;2
边陲镇：我太难了！😭😭;0
猎杀女巫的行为太令人反感了！希望程岩能改变这种状况。🙏;2
这年头，当王子还不如当个平民，至少不用担心被暗杀。;0
这作者真是反套路，竟然不给主角开金手指…我有点喜欢！😂;2
浅灰色卷发！颜值在线，就是这气质…感觉是个扶不起的阿斗啊😂;2
码农穿越成王子，这设定我爱了！作者你懂我！👍;2
猝死？果然还是资本家的问题！狠狠谴责一下无良甲方！😡;0
自愿型情人…嗯，至少人品还过得去？比起那些强行霸占的恶毒王子，好多了。;2
罗兰？这名字听起来就有点忧郁…感觉前路漫漫多坎坷啊。;0
灰堡王室…这名字好西方啊，有没有人想看东方玄幻的？;1
四王子…这位置竞争一定很激烈吧？感觉要狗血了！😱;0
哈哈哈哈，加班猝死，太真实了！写得我心酸啊…😭;0
气质全无，看来是灵魂不搭调啊！得好好磨练一下了。;0
感觉这个程岩有点沙雕…自我认知挺清醒的嘛。😂;2
马脚？火刑柱？作者你玩的是什么风格的？历史？魔幻？都给我整在一起了！😅;0
罗兰，罗兰，花间一壶酒，对影成三人…（脑补了一堆）;1
终于不用卷了，直接躺赢当王子！羡慕了！😎;2
表面上是王子，实际上是社畜…这落差有点大啊！😂;2
程序员的宿命就是加班和猝死…这都什么年代了！😤;0
灰堡王室的基因这么强大吗？随便穿越一个人都能颜值在线？;1
感觉这个罗兰有点像个废柴王子，需要靠智商和主角光环逆袭那种。;1
催促进度？甲方爸爸永远是第一生产力！(讽刺);0
“先好好活下去”这句台词好中二，我喜欢！🙈;2
感觉作者想写一个反套路王子…期待后续发展！🙏;2
猝死梗也太扎心了吧，当代打工人的真实写照啊。💔;0
卧槽，这王室特征也太明显了吧！一眼就能看出来不是本地人。;0
自愿型情人…这个设定可以有，起码避免了无脑虐恋。;2
罗兰这个名字，总感觉少了点霸气…四王子不能太怂啊！💪;0
作者，赶紧给程岩安排个系统或者金手指吧！不然怎么玩？🙏;2
程序员穿越…难道要用代码拯救世界？（期待！）;2
这作者是想让主角体验一下上层社会的腐朽生活吗？感觉有点黑暗啊…;0
这浅灰色卷发…到时候肯定要被其他王室成员嘲笑吧？😂;2
罗兰？感觉这名字有点娘…四王子要有男子气概啊！😤;0
马杰螺旋又来了？作者你能不能换点新鲜的桥段啊！🙏;0
四王子这智商，难怪会被扔到这种地方来啊，笑死我了😂;2
罗兰冷静！必须冷静！生存第一要务！👍;2
作者，能不能让罗兰更腹黑一点？这样才带感！求求了！🙏;2
四王子就是个扶不起的阿斗，估计连灰堡之王都嫌弃他。;0
果然是炮灰角色，四王子这波操作直接暴露了身份… 作者你剧本呢？;0
哈哈哈哈，四王子就是个大型社交网站，信息量为零。;2
罗兰：我穿越了，然后呢？四王子啥也没留下，白给！ 🙄;0
灰堡之王：这孩子，丢到这儿去玩玩，反正也不会乱来。😂;2
感觉罗兰要自己开辟一条生存路线了，这剧情有点刺激！🤩;2
四王子这记忆力… 难道是后宫佳人太多，脑子被塞满了？🤔;0
罗兰内心OS：我真是捡了个漏，这王子是个智障。;0
期待罗兰的逆袭！一定要让那些看不起他的人打脸！👊;2
作者别再写这种无用信息了，赶紧推进剧情！催更！催更！;0
感觉罗兰要变成孤胆英雄了，有点心疼他… 🥺;0
灰堡之王的操作简直是神来之笔，把四王子扔到这种地方，绝了！👏;2
这四王子，活该被扔到这里，废物！😡;0
罗兰：我需要一本详细的世界设定，急！在线等！;2
看来罗兰要靠自己了，这才是真正的成长之路！💪;2
四王子就是个背景板，罗兰的衬托而已。;0
这种设定，感觉罗兰要开启收集情报模式了，好期待！✨;2
灰堡之王：反正他就是个拖后腿的，丢了也无所谓。😒;0
罗兰：穿越来个王子，结果是个空壳… 我太难了！😭;0
四王子这脑回路，跟蜗牛一样慢… 🐌;0
罗兰：我得赶紧搞清楚这世界的规则，不然死都不知道怎么死的。;0
感觉作者想通过四王子来展现这个世界的残酷啊… 😔;0
罗兰：这王子一点用都没有，只能靠我自己了！ 决心值+10！;2
灰堡之王：就当放风筝了，看看他能飞多高。😈;0
罗兰：这世界跟欧洲历史完全不一样，我的知识体系要重新构建了！🤯;0
四王子：我就是来打酱油的，别问我什么情报。😂;2
罗兰：看来我得从底层开始，一步一个脚印了。 奋斗吧，少年！🔥;2
感觉这四王子之前的兄弟姐妹们都挺沙雕的啊，哈哈哈哈！Label: 2;2
罗兰这是摊上什么锅了，全都是大佬们，他一个啥都不会的王子要怎么翻身？ 🤣;0
摸屁股这个操作，四王子还挺放飞自我啊，果然是贵族作风。😏;0
期待种田系统！作者快给！不然我要弃书！🙏;0
这大哥二哥三姐五妹的设定，直接把四王子降成了透明人，心疼！🥺;0
边陲镇的贵族也太直接了，轻蔑都写在脸上了，四王子是真没威慑力。😒;0
感觉这几兄弟姐妹都是后期大boss的料，四王子要小心了！😱;0
系统呢？系统在哪？小说里不是都这么写的吗？作者你骗我！😡;0
这种兄弟姐妹反差萌，好想看他们斗智斗勇啊！🤩;2
罗兰内心OS：我只想好好种地，不想卷入王权争斗啊！😩;0
感觉作者在挖坑，这兄弟姐妹们肯定是要来找四王子麻烦的。🤔;0
贵族的世界，果然不是普通人能理解的。 叹气。😔;0
种田文没有系统，那还叫种田文吗？！强烈要求作者加系统！💪;0
这四王子的背景也太惨了吧，一个都不能依赖。😔;0
感觉温布顿三世就是个工具人，把四王子扔到边疆就甩手了。😒;0
这种设定，让读者很想知道四王子到底有什么隐藏的才能。🧐;2
这边陲镇的贵族怕是没见过真正的王子，所以才这么不尊重人。🙄;0
摸两把是啥意思？这是…亲近的方式吗？(눈_눈);0
作者求放过种田系统！不要让我们失望！😭;0
这四王子的智商是不是有点堪忧？连兄弟姐妹都搞不清楚。 🤦‍♀️;0
四王子：我太难了！😭  兄弟姐妹都是狠角色！;0
感觉这文的走向是：种田+宫斗+权谋，作者野心不小啊！😎;2
这种设定，四王子注定要逆风翻盘了！ 期待！ 🤩;2
这不就是典型的废柴王子逆袭吗？套路文，但是能看！😜;2
作者快更新！我要看四王子种田打脸！✊;2
系统你出来啊！没有系统怎么种田！ 😤;0
罗兰殿下果然是反套路啊，教会那一套他吃不惯，直接釜底抽薪！👍;2
巴罗夫的忠诚度是真，但脑回路有点慢啊，跟不上殿下的节奏。😂;2
果然是权力的游戏，教会和王室的博弈才刚刚开始。感觉接下来剧情要精彩了！🤩;2
罗兰这波操作，直接把教会怼脸，有点莽撞啊，希望不会给自己惹来麻烦。🤔;0
啧啧，巴罗夫这种老派骑士，总喜欢用旧的思维模式看待问题。🙄;0
女巫是邪恶的？罗兰殿下这反问简直绝了，直接把巴罗夫问懵了。🤣;2
这种“反向操作”的智商压制，爱了爱了！👏;2
感觉罗兰殿下就是个戏精，故意激怒巴罗夫和大臣助理，好观察他们的反应。😏;2
教会宣传女巫邪恶，他就偏不狩猎，这逻辑清醒得让人害怕。😨;2
巴罗夫的“可女巫的确……”简直是经典弱鸡发言！😂;2
罗兰殿下太高了，臣子们仰望不可及。这差距不是一星半点。🙏;2
这种剧情发展，感觉罗兰殿下迟早要和教会正面冲突。💥;0
哎，巴罗夫也是个可怜人，夹在王室和教会中间，左右为难。😔;0
罗兰这波操作，虽然聪明，但会不会太激化矛盾了？有点担心后续发展。😟;0
大臣助理的沉默，说明他心里也清楚，但不敢直接说出来。太现实了。💔;0
罗兰殿下，别太冲动了好吗？想想你的老百姓！🙏;0
果然是老套路了，主角开局总要和某个势力作对。🙄;0
这种设定，感觉罗兰殿下就是个开了挂的玩家，一路碾压。😎;2
巴罗夫的反应太真实了，估计一晚上没睡着，一直在思考殿下的话。😂;2
罗兰殿下，你这是要掀翻天啊！😱;0
这种反叛精神，我喜欢！👍;2
感觉罗兰殿下在玩一场大型的政治游戏，而巴罗夫和大臣助理只是棋子。♟️;0
罗兰的智商碾压，看得我好爽！🤩;2
哎，这剧情发展得也太快了吧，感觉还没来得及理解，就又进入新的剧情了。🤯;0
罗兰殿下，小心教会的反扑啊！🙏;0
这种设定，感觉罗兰殿下就是个玛丽苏主角，走到哪里都有人喜欢他。😒;0
罗兰的“反着来”策略，简直是神来之笔！👏;2
巴罗夫的忠诚度，我给满分！👍;2
看来罗兰殿下要开始他的“反教会”大业了。💪;2
这种剧情，感觉作者是想写一个关于权力斗争的故事。🤔;1
哇，罗兰好会！先用早餐拉拢人心，这波操作漂亮！👍;2
炸面包片和罐牛奶？这行宫的伙食也太简单了点吧… 感觉四王子是真的穷酸。;0
圣山与魔眼之印！这女巫共助会听起来就很厉害的样子，罗兰怕是要摊上大麻烦了。;0
露宿森林的营地？女巫们跑路一定是为了躲避什么可怕的东西吧！剧情越来越紧张了！;0
40度以上的硬币？！作者你是想让我们都变暖宝宝吗？😂;2
罗兰这是打算从底层开始搞起啊，先收买大臣助理，稳住人心。好策略！;2
这大臣助理看起来挺靠谱的，希望不会背叛罗兰。🙏;2
感觉这个硬币绝对不简单，说不定有什么隐藏的魔法力量。✨;2
女巫共助会？这名字听起来就阴森森的，绝对是一群心怀不轨的家伙！😡;0
罗兰，小心点！女巫可不是好惹的！ (ง •̀_•́)ง;0
作者，求加快节奏！我好想知道罗兰接下来会怎么应对女巫！ 催更！;0
看到“女巫”两个字，瞬间联想到《猎人笔记》里的那群家伙。感觉罗兰的世界观要崩了。;0
啧啧啧，有预感罗兰要陷入一场阴谋之中了。剧情发展得太快了，有点跟不上。;0
罗兰这步棋走得真好，用早餐表示尊重，不卑不亢，赞一个！👏;2
感觉罗兰的智商碾压全场，大臣助理在他面前简直就是个小弟。😂;2
圣山和魔眼？这设定好熟悉，是不是哪个游戏的致敬？🤔;1
哎，罗兰这种人设，注定要背负很多责任，想想就心疼。 (╥﹏╥);0
那个硬币…会不会是某种诅咒物品？作者你快写啊！我想看！;0
罗兰，别太信任大臣助理了！人心隔肚皮，小心驶得万年船！;0
哈哈哈，罗兰就是个隐藏的暖宝宝大师！😂;2
这女巫共助会，不会是想颠覆罗兰的统治吧？感觉要有一场大战了！;0
炸面包片…我突然想吃炸鸡了！🍗;1
罗兰好冷静！ 面对可能的女巫威胁，还能先考虑手下的感受。👍;2
感觉罗兰在玩一场权力的游戏，只不过他还没完全意识到而已。;0
这个硬币的设计好特别，作者可以详细描写一下它的材质和纹路吗？;1
罗兰，加油！ 期待你成为一个伟大的领袖！💪;2
女巫共助会，听着就让人毛骨悚然，作者要好好吓唬吓唬我们！👻;0
罗兰，千万别掉进女巫的陷阱！ 她们可是擅长迷惑人心的！;0
这剧情发展也太快了，感觉还不到一百章就要开始争夺王位了。作者你这是要搞事情啊！;0
罗兰这人设有点像那些腹黑的霸道总裁，明明在暗中算计，却表现得彬彬有礼。;2
圣山与魔眼…好中二的名字，作者你果然是个天才！👍;2
又是这种开局，转生流能不能换点新花样啊？感觉都快看腻了… 🙄;0
血腥开场，作者果然喜欢虐主角！不过我喜欢！😎;2
染血的天空…这描述好棒，一下子就代入感满满！👍;2
兄弟反目，背后肯定有大boss在搞鬼！套路文，但就是想看！😏;2
宋黑鞑听起来就很厉害的样子，可惜死了，没几章就领便当了… 💔;0
王级高手才第十九？六扇门还有多少隐藏的强者啊！😱;2
紫色宝甲！好东西！主角肯定要抢过来！🤩;2
“为什么？”这句台词太经典了，一定是隐藏剧情的关键！🧐;2
这种兄弟墙的剧情，我见过太多了，都快免疫了…😒;0
感觉主角要凉凉了，身受重伤，还半跪在地… 😭;0
云龙画戟？听起来就很华丽！希望主角能靠它翻盘！🙏;2
染血的画戟…这画面感，绝了！作者文笔不错！👏;2
这种开头，注定是一场悲剧…我先准备好纸巾了。😢;0
果然是修仙文的标配，转生+血海深仇！老套但有效！😂;2
染血的清风…这都什么奇葩设定？作者脑洞真大！🤔;2
感觉宋黑鞑就是个炮灰，用来衬托主角的强大… 😒;0
兽云吞吐宝甲？这名字也太霸气了吧！😂;2
俊秀青年受重伤…这颜值要毁了啊！心疼！💔;0
这种设定，感觉主角的背景肯定不简单！😎;2
兄弟相残，一定是有人下了毒或者被控制了！😈;0
染血的战场…作者是想写一部战争史诗吗？😮;2
这种剧情，我猜主角肯定会获得某种神秘力量！💪;2
又是“为什么”？这难道是主角的口头禅？😂;2
紫色宝甲，一看就是氪金装备！😂;2
感觉作者喜欢写这种绝望的场景，有点病态… 😨;0
这种开头，让人忍不住想知道接下来会发生什么！🤩;2
染血的天空和残肢断臂…作者你确定这不是恐怖片？😱;0
这种兄弟反目的剧情，太容易猜了，毫无惊喜… 😒;0
感觉宋黑鞑的死，只是一个引子，更大的阴谋才刚刚开始！🧐;2
兽云吞吐宝甲，这名字也太中二了吧！哈哈哈哈！🤣;2
卧槽，这背刺也太狠了吧！大哥瞬间变绿茶了！;0
这紫色铠甲有毒吧，竟然让人兄弟反目！作者是想写铠甲的诅咒吗？;0
看到“为了活着”这句，突然觉得这个中年汉子好可悲啊…😭;0
五年的情谊啊！这比宫斗剧还精彩！👍;2
俊秀青年这反应，太真实了！换我也想骂人！;2
这种剧情发展，我猜大哥肯定有隐藏任务，需要那铠甲！;1
三弟最后一句“对不起”真是戳心了…💔;0
锁子甲和鎏金长枪，这配置一看就是大佬！可惜了…;1
这作者是想把人性的黑暗面都展现出来吗？有点重口啊…;0
看到这种背叛，突然不想相信任何人了…（狗头）;0
这种剧情，我喜欢！够狗血！够刺激！🔥;2
感觉这个中年汉子不是什么好人，一开始就埋下了伏笔！;0
“哈~~对不起？真是可笑！”这句写得太好了，情绪饱满！👏;2
兄弟反目，装备成魔，这套路我见过！😎;1
这种为了利益不顾一切的行为，现实中也很多见…叹气。;0
俊秀青年虽然虚弱，但气节还在！respect！🙏;2
锁子甲大佬的末路，紫色铠甲的诱惑，作者笔力不错！👍;2
感觉这紫色铠甲是主角的升级道具，大哥只是个垫脚石…;1
兄弟墙，比什么都可怕啊…这作者真会写！;2
恶汉死后还有铠甲，这作者也太会埋伏笔了吧！;1
看到这里，我只想说：人心，可怕啊！😨;0
这种剧情，我直接给满分！五星好评！🌟🌟🌟🌟🌟;2
感觉这游戏世界观有点黑暗啊，到处都是阴谋和背叛…;0
卧槽，这双面修罗的封号起的好！瞬间感觉人设炸裂！;2
俊秀青年一秒变冷酷男神，这反差萌我爱了！😍;2
“但是下一次，我会杀了你。”这台词也太带感了吧！简直是霸道总裁本总裁！😂;2
手掌被割破，却毫无感觉…这主角的意志力也太强大了吧！👍;2
燃烧的鲜血，怒放的青春…作者文笔不错，就是有点苦情了。😔;0
又是这种热血牺牲的桥段，感觉有点老套了…🙄;0
穿心而过，直接命中了！这作者下手可真狠！🔪;0
染血的天空…这画面感，直接把我带入剧情了，虽然有点虐。;0
感觉这个青年肯定有隐藏的身份和悲惨的过去！求作者多写点背景故事！🙏;2
这种平静的表情最可怕了，比直接发火还让人不寒而栗。😨;0
双面修罗，一面是天使，一面是恶魔…经典人设！👏;2
感觉这个中年汉子要完蛋了，估计就是个垫脚石。😂;0
这么快就要领便当了？作者你这是要搞快节奏吗？🤔;0
青春的绽放…说的我都想落泪了，这作者是专业的催泪大师！😭;0
感觉这利剑有点像传说中的神器，作者会不会给它加点buff？✨;2
这种自残的行为，真的有必要吗？感觉有点矫情了。😒;0
染血的天空，好有诗意啊，但是主角为什么要死啊！😭;0
俊秀青年，你可不能死啊！你还有很多未解之谜！求生求生！🙏;2
感觉这个故事的走向有点黑暗，希望后续能多点光明吧！☀️;2
这种绝望的场景，让人想起以前看过的那些虐文…心疼主角！💔;0
啧啧，这作者就是喜欢写这种悲壮的结局，让人意难平。;0
感觉这个中年汉子有点可怜，明明就是个炮灰。😔;0
这种一腔热血的描写，虽然有点俗套，但是还是很感人的。;2
话说，这青年到底经历了什么，才能变成这样冷酷的人？求解释！;2
感觉这篇文的风格有点像XX小说，作者是不是抄袭了？🤨;0
这种死亡场景，如果能配上BGM就好了，效果会更震撼！🎵;2
哎，又一个悲剧角色诞生了…作者你能不能给主角留点活路？🙏;2
染血的天空，好有画面感，感觉可以做壁纸！🖼️;2
这种剧情发展，我猜主角肯定会复活，然后变得更强大！💪;2
感觉这作者就是想用这种方式来吸引眼球，有点low。;0
俊秀青年，再见了！希望你来生能幸福一点！👋;0
呜呜呜，朔哥又惨了！感觉这次是真的绝望啊…(╥╯﹏╰╥);0
等级清零，装备全掉…这游戏设计师是抖M吗？！这么狠！;0
朔哥的眼神好沧桑，好有故事感！作者文笔求放飞！👍;2
妹妹！一定是妹妹支撑着他！朔哥为了妹妹冲鸭！;2
每次转生都这么痛…这作者是想让主角体验所有的人生苦难吗？;0
“我是不会被背叛所打败的” 这台词太燃了！直接起鸡皮疙瘩！🔥;2
命运的宣言！听起来就很中二，但是很喜欢！😂;2
装备全掉，又要肝穿内裤了… 看来又要看朔哥打怪升级了。;1
朔哥你冷静，先捡装备！冷静！冷静！;2
这种等级重置的设定，真的让人心疼主角…(ノへ￣、);0
感觉这次转生跟之前不一样，更像是一种折磨…作者暗示很重吗？;0
唉，转生文永远的痛点… 一切都要从零开始…  心疼朔哥三秒。;0
朔哥别怕！有妹妹在呢！ 还有我们这些读者！💪;2
作者你告诉我，朔哥的妹妹是人设还是真有存在感！;1
这游戏死亡惩罚也太丧心病狂了吧！简直是虐心游戏！;0
朔哥的执念好强！不被背叛！夺回一切！ 期待后续剧情！;2
每次看到主角转生，我都觉得他上辈子一定是罪人…😭;0
朔哥，冷静，想想你还有外挂！(ಡωಡ)hiahiahia;2
感觉这次转生，朔哥的心境肯定会发生巨大的变化。期待！;2
这种设定很常见啊，其实就是强行降级，为了剧情冲突。有点老套。;0
装备掉落？那就意味着又要看到朔哥勤勤恳恳打工赚钱买装备了？（绝望）;0
朔哥，你可是主角光环的化身！怎么能这么轻易倒下！;2
我宣布，朔哥成为我新的老公！谁都别跟我抢！(疯狂暗示);2
这作者好会写啊，几句话就把主角的痛苦和决心刻画出来了！👍;2
感觉这次转生，朔哥的敌人更加强大了… 预感前方充满风雨…;0
期待朔哥的金手指什么时候开！ 装备能不能直接掉落一件神器的？;2
朔哥，为了妹妹，冲啊！ 看到这里，我都要感动哭了…(இ﹏இ`｡);2
这种死亡惩罚，跟当年玩XX游戏一样，太怀旧了！ (但是也很虐);1
感觉作者想把主角写成一个悲剧英雄… 有点小难过。;0
妹妹是朔哥的动力！朔哥是我的动力！(疯狂安利);2
朔哥，不要忘了复仇！ 记住那些背叛你的人！ (握拳);0
这种设定，感觉作者很喜欢虐主角呢… (微笑);0
卧槽！地球Online？！我玩了十年的游戏啊！;2
莫非主角要开始肝游戏了？这开局有点刺激啊！;2
躺在床上醒来，直接开挂了？这作者是想抄谁的设定？;0
这种剧情，我猜主角肯定有隐藏身份，或者系统bug。;1
干净到有点恐怖啊，一点生活气息都没有。;0
2190年？作者你对未来也太有把握了吧？;0
游戏海报是重点，这作者要玩转游戏套路了。;1
终于不用看那些无聊的修仙剧情了，换个游戏本玩玩！;2
鬼哭狼嚎的转生殿再见，欢迎来到地球Online！;2
确定不是作者自己玩游戏玩上头了？这开局也太巧了吧。;0
这种极简的房间，是为了突出主角的孤独感吗？有点矫情。;0
躺着就穿越了？这比打雷穿越还廉价啊！;0
史上第一款？呵呵，这种话谁没说过？;0
2190年公测，那我得等死啊！;0
欧阳朔：我裂开了，这什么鬼剧情！;0
作者，请你认真思考一下剧情的合理性，好吗？求你了！;0
游戏舱呢？游戏舱在哪里？！作者你解释一下！;0
期待在游戏里看到主角大杀四方！盖个小板凳先！;2
领地建设+位面战争？听起来就很肝！我喜欢！;2
这作者是游戏玩家吧？细节都抓住了！;2
莫非是游戏世界和现实世界融合了？这剧情有点高大上了。;1
这种干净的房间，主角待着不会有心理阴影吗？;0
转生殿的阴风和牛鬼蛇神，我以为会一直持续呢。;0
躺在床上醒来，直接进入游戏，这主角的体质也太好了吧？羡慕了！;2
地球Online，听起来就很科幻！期待后续发展！;2
作者别再写这种套路了，我看得都腻了！求创新！;0
这种开局，感觉主角要成为游戏世界的救世主了。;1
嘿嘿嘿，主角要开始无敌之路了！;2
欧阳朔内心OS：我真是个苦命人！;0
五年的游戏啊，主角肯定是个老玩家了！;2
这种剧情，让人想立刻进入游戏体验一把！;2
卧槽，这开局就绝望啊，地核爆炸，直接玩完！;0
2170年？作者你这是要玩大谱啊！未来世界警告信息满天飞！;0
光脑死机这个比喻好贴切！科技感满满！👍;2
五年前的家…剧情要开始反转了吗？有点期待！🤩;2
地球要炸了，人类要完蛋了，然后主角就出来拯救世界了？老套路！😒;0
火星基地能住多少人啊？感觉这支援也没啥用，地球炸了火星也悬…;0
探索者号来救场了！这名字就带着希望的光环啊！✨;2
新的生命星球？不会又是作者随便捏出来的吧？🤨;0
感觉这联邦政府也太悲观了吧，直接放弃了？;0
记得带上我的小当家！说不定能用料理拯救世界！😂;2
地核爆发…这设定有点像科幻电影《2012》啊！;1
欧阳朔这经历也太刺激了吧，先游戏世界，现在末日危机！;0
作者你确定不是在写游戏攻略吗？这开局也太像游戏任务了！;0
新生命星球的出现，一定是主角光环在起作用！🙌;2
感觉这剧情会很虐吧…拯救世界的路，肯定充满牺牲…😭;0
强烈要求加入外星人元素！这样才更有趣！👽;2
这作者是想让人脑壳疼吗？一下子蹦出来这么多信息！🤯;0
虫洞穿越是啥意思？感觉又开始了玄学设定…;0
默默祈祷主角能平安无事…虽然肯定会很危险…🙏;2
新星球是啥样的啊？求描写！迫不及待想知道！😍;2
这联邦政府反应也太慢了吧？三个月才得出结论？;0
感觉这火星改造计划就是个摆设，骗人的！;0
欧阳朔内心OS：这游戏难度也太高了吧！😂;2
作者，请给点悬念好不好？别一下子把所有信息都抛出来！;0
感觉这故事要比普通的穿插文更宏大啊！期待！🤩;2
这么说来，欧阳朔以前也是个科学家？有点厉害！😎;2
地球毁灭…想想就觉得好可怕…感觉要emo了…😔;0
突然想起了成语“地动山摇”，感觉好应景！;1
话说，这作者对未来科技的了解也太深了吧？🤔;2
果然，没有主角不完蛋的世界！😂;2
绝了绝了，这剧情反转比我追的古言文还带劲！;2
希望星球？这个名字也太中二了吧，但莫名戳中我了！😂;2
联邦政府反应这么快？感觉哪里不对劲啊…总觉得有伏笔。;0
“希望”计划？希望是什么？是糖衣炮弹吗？😒;0
三个月制定星际移民计划？这效率核弹了！一定是有人开挂了。;2
秘密移民计划，啧啧，这作者是想玩大的啊！感觉要搞事情！;0
《地球Online》居然是计划的一部分？那游戏里的NPC都是真人？！😱;0
利益斗争和妥协？这不就是职场嘛！只不过地点换了个星系！😂;2
狗血剧情超电视剧？作者您是编剧界的泥石流啊！期待后续！;2
感觉这个“希望”计划，希望越大，失望越大啊…别搞团灭结局啊！🙏;0
联邦总统知道所有细节？那他就是幕后黑手吧？一定是这样！;0
披着神秘面纱的游戏…我猜这游戏里肯定有隐藏任务，而且奖励超级丰厚！;2
这么严格的保密，说明情况肯定很糟糕。人类真的要完蛋了吗？😭;0
游戏策划的利益斗争，想想就头大。这作者是真懂啊！;2
希望星球，希望计划…细思极恐，感觉这希望是绝望的代名词。;0
三个月？不可能吧！作者水分有点大了吧，拉垮了！👎;0
联邦政府也太心机了吧，表面庆祝，背地里忙活移民。;0
这剧情发展也太快了，我还没缓过神来呢！🤯;0
看来《地球Online》要成为人类最后的避难所了。好唏嘘…;0
感觉作者在暗示人类的贪婪和自私。希望移民计划能有所改变吧。;2
利益斗争？呵呵，人类的本质就是如此。;0
秘密计划+神秘游戏，这配置直接拉满！作者笔力了得！👍;2
“希望”这个名字太讽刺了，明明是绝望的开始。;0
联邦总统，你背后藏着多少秘密？👿;0
三个月的移民计划？不符合逻辑，作者请加油！🙏;0
游戏里的NPC会不会反抗？想想就刺激！😎;2
感觉《地球Online》里的玩家都是被选中的人，他们才是主角！;2
这作者写得真好，勾人心弦，让人欲罢不能！🤩;2
希望星球…希望不要变成死亡星球啊！🙏;0
联邦政府的效率这么高，肯定有什么不可告人的秘密。;0
这种末世题材的文，最后的结局往往都很悲惨。我已经做好了心理准备。😔;0
这设定听起来就很肝，为了抢测资格的那些勾心斗角，我可以看一辈子！;2
盖亚这么智能，它自己会不会忍不住玩儿起来啊？😂;2
十五年内测？！作者是想写个史诗级的游戏开发故事吗？感觉比主角的成长线还长啊。;0
保证公平性就用单独的陆地？这盖亚是怕玩家搞地图漏洞吧？有点小看玩家了啊。;0
绝密内测+保密协议，这游戏背景一看就有大动作，肯定跟什么国家安全、世界危机有关。;2
龙争虎斗...抢内测资格的，估计都是大佬级别的玩家和势力，一群疯子！;0
这么逼真的地球地图，感觉自己就是个NPC在里面跑来跑去。;1
2190年公测，那现在是2185年，内测都快赶上正式服了啊！感觉时间线有点奇怪。;0
“盖亚”这个名字好酷啊，感觉像个AI女神。😍;2
作者你别光说设定，赶紧推进剧情啊！我都等不及了！催更！催更！;0
四年八次内测…这数据收集的也太疯狂了吧，盖亚是想把玩家玩透了？;0
各国历史资料推演生成NPC，那历史名人会不会出现在游戏里？想想就激动！;2
